"","COUNTRY","DX_GROUP","LONG","LAT","YEAR_START","total","positive","prev","year","prev2"
"599","COG","skin",14.634444,-4.890555,1990,248,47,0.189516129032258,"1990s",18.9516129032258
"600","COG","skin",14.662222,-3.635833,2000,34,2,0.0588235294117647,"2000s",5.88235294117647
"601","COG","skin",14.764444,-4.361388,2000,33,1,0.0303030303030303,"2000s",3.03030303030303
"602","COG","skin",14.81708,-0.87604,2000,30,0,0,"2000s",0
"603","COG","skin",14.888921,-3.846742,2000,36,10,0.277777777777778,"2000s",27.7777777777778
"604","COG","skin",14.889607,-3.846785,1990,138,25,0.181159420289855,"1990s",18.1159420289855
"605","COG","skin",14.933419,-3.633162,1990,343,7,0.0204081632653061,"1990s",2.04081632653061
"606","COG","skin",14.983333,-3.783333,2000,35,4,0.114285714285714,"2000s",11.4285714285714
"607","COG","skin",15.187193,-4.310871,1990,129,6,0.0465116279069767,"1990s",4.65116279069767
"608","COG","skin",15.308333,-3.4097221,2000,33,0,0,"2000s",0
"609","COG","skin",15.688476,1.051796,2000,35,1,0.0285714285714286,"2000s",2.85714285714286
"610","COG","skin",16.212001,-2.615468,2000,30,0,0,"2000s",0
"611","COG","skin",17.997794,2.295014,2000,31,0,0,"2000s",0
"612","COG","ss",14.1302778,-0.891666,1990,133,0,0,"1990s",0
"613","COG","ss",14.634444,-4.890555,1990,248,222,0.895161290322581,"1990s",89.5161290322581
"614","COG","ss",14.889607,-3.846785,1990,138,111,0.804347826086957,"1990s",80.4347826086957
"615","COG","ss",14.933419,-3.633162,1990,343,126,0.36734693877551,"1990s",36.734693877551
"616","COG","ss",15.187193,-4.310871,1990,129,60,0.465116279069767,"1990s",46.5116279069767
"617","ETH","eye",35.05,8.85,1990,232,0,0,"1990s",0
"618","ETH","eye",35.111666,9.883333,1990,101,0,0,"1990s",0
"619","ETH","eye",37.065146,10.70923,1987,3006,19,0.00632069194943446,"1980s",0.632069194943446
"620","ETH","eye",38.3333,9.28333,1990,160,0,0,"1990s",0
"621","ETH","nod",33.9971529,8.536064,2006,1118,135,0.120751341681574,"2000s",12.0751341681574
"622","ETH","nod",34.602381,8.581025,2012,971,27,0.0278063851699279,"2010s",2.78063851699279
"623","ETH","nod",35.339035,6.860107,1987,425,13,0.0305882352941176,"1980s",3.05882352941176
"624","ETH","nod",35.45,7.2,1996,911,403,0.442371020856202,"1990s",44.2371020856202
"625","ETH","nod",36.337631,11.198072,1994,986,146,0.148073022312373,"1990s",14.8073022312373
"626","ETH","nod",36.841933,7.676448,2012,440,17,0.0386363636363636,"2010s",3.86363636363636
"627","ETH","nod",37.301294,6.848406,1994,684,0,0,"1990s",0
"628","ETH","skin",33.9971529,8.536064,2006,6181,1559,0.252224559132826,"2000s",25.2224559132826
"629","ETH","skin",34.602381,8.581025,2012,1942,357,0.183831101956746,"2010s",18.3831101956746
"630","ETH","skin",35.339035,6.860107,1987,1543,524,0.339598185353208,"1980s",33.9598185353208
"631","ETH","skin",35.428548,7.197254,1997,1432,229,0.159916201117318,"1990s",15.9916201117318
"632","ETH","skin",35.45,7.2,1996,911,777,0.852908891328211,"1990s",85.2908891328211
"633","ETH","skin",36.337631,11.198072,1994,2958,781,0.264029749830967,"1990s",26.4029749830967
"634","ETH","skin",36.841933,7.676448,2012,1561,246,0.157591287636131,"2010s",15.7591287636131
"635","ETH","skin",37.065146,10.70923,1987,3006,330,0.109780439121756,"1980s",10.9780439121756
"636","ETH","skin",37.301294,6.848406,1994,2052,149,0.0726120857699805,"1990s",7.26120857699805
"637","ETH","ss",4.558055,5.8275,2014,206,0,0,"2010s",0
"638","ETH","ss",33.9971529,8.536064,2006,1114,821,0.736983842010772,"2000s",73.6983842010772
"639","ETH","ss",34.500533,6.31795,2014,130,0,0,"2010s",0
"640","ETH","ss",34.602381,8.581025,2012,971,396,0.407826982492276,"2010s",40.7826982492276
"641","ETH","ss",35.05,8.85,1990,232,36,0.155172413793103,"1990s",15.5172413793103
"642","ETH","ss",35.111666,9.883333,1990,101,3,0.0297029702970297,"1990s",2.97029702970297
"643","ETH","ss",35.339035,6.860107,1984,6644,1989,0.299367850692354,"1980s",29.9367850692354
"644","ETH","ss",35.339035,6.860107,1987,1275,535,0.419607843137255,"1980s",41.9607843137255
"645","ETH","ss",35.428548,7.197254,1997,616,497,0.806818181818182,"1990s",80.6818181818182
"646","ETH","ss",35.428548,7.197254,2005,1441,330,0.229007633587786,"2000s",22.9007633587786
"647","ETH","ss",36.16666,6.05,1975,101,14,0.138613861386139,"1970s",13.8613861386139
"648","ETH","ss",36.337631,11.198072,1994,5916,1781,0.30104800540906,"1990s",30.104800540906
"649","ETH","ss",36.7666,5.28333,1975,50,0,0,"1970s",0
"650","ETH","ss",36.841933,7.676448,2012,890,198,0.22247191011236,"2010s",22.247191011236
"651","ETH","ss",36.878448,6.300848,1975,116,5,0.0431034482758621,"1970s",4.31034482758621
"652","ETH","ss",37.065146,10.70923,1987,1884,464,0.246284501061571,"1980s",24.6284501061571
"653","ETH","ss",37.083391,6.066739,1975,665,46,0.0691729323308271,"1970s",6.91729323308271
"654","ETH","ss",37.301294,6.848406,1994,912,156,0.171052631578947,"1990s",17.1052631578947
"655","ETH","ss",37.31305,5.153735,2014,105,0,0,"2010s",0
"656","ETH","ss",38.222083,3.8938,2014,117,0,0,"2010s",0
"657","ETH","ss",38.244033,5.4295167,2014,114,0,0,"2010s",0
"658","ETH","ss",38.3333,9.28333,1990,160,130,0.8125,"1990s",81.25
"659","ETH","ss",38.5813889,14.1375,1975,32,0,0,"1970s",0
"660","ETH","ss",38.73333,8.93333,1975,132,6,0.0454545454545455,"1970s",4.54545454545455
"661","ETH","ss",38.878966,4.94525,2014,80,0,0,"2010s",0
"662","ETH","ss",39.111533,6.45335,2014,161,0,0,"2010s",0
"663","ETH","ss",39.1180833,6.5676833,2014,46,0,0,"2010s",0
"664","ETH","ss",39.155216,4.945233,2014,153,0,0,"2010s",0
"665","ETH","ss",39.334016,6.987933,2014,11,0,0,"2010s",0
"666","ETH","ss",39.577866,6.429166,2014,206,0,0,"2010s",0
"667","ETH","ss",39.619166,6.398333,2014,185,0,0,"2010s",0
"668","ETH","ss",39.680277,6.431111,2014,228,0,0,"2010s",0
"669","ETH","ss",39.791388,6.249166,2014,137,0,0,"2010s",0
"670","ETH","ss",39.911944,6.367777,2014,135,0,0,"2010s",0
"671","ETH","ss",40.068817,6.614983,2014,110,0,0,"2010s",0
"672","ETH","ss",40.1223,6.78865,2014,148,0,0,"2010s",0
"673","ETH","ss",40.208055,6.721388,2014,162,0,0,"2010s",0
"674","ETH","ss",42.7052778,6.299166,1975,75,15,0.2,"1970s",20
"675","GAB","eye",12.7087773,-0.8156641,2003,5019,197,0.0392508467822275,"2000s",3.92508467822275
"676","GAB","nod",12.7087773,-0.8156641,2003,886,68,0.0767494356659142,"2000s",7.67494356659142
"677","GAB","nod",12.7087773,-0.8156641,2004,886,69,0.0778781038374718,"2000s",7.78781038374718
"678","GAB","otherPrev",12.7087773,-0.8156641,2004,36,9,0.25,"2000s",25
"679","GAB","skin",12.7087773,-0.8156641,2003,4430,463,0.10451467268623,"2000s",10.451467268623
"680","GAB","skin",12.7087773,-0.8156641,2004,886,177,0.199774266365688,"2000s",19.9774266365688
"681","GHA","eye",-2.849536,10.824075,1975,232,100,0.431034482758621,"1970s",43.1034482758621
"682","GHA","eye",-2.849536,10.824075,1978,142,54,0.380281690140845,"1970s",38.0281690140845
"683","GHA","eye",-1.316666,10.98333,1976,888,229,0.257882882882883,"1970s",25.7882882882883
"684","GHA","eye",-1.316666,10.98333,1981,868,119,0.137096774193548,"1980s",13.7096774193548
"685","GHA","eye",-0.566666,10.95,1975,171,120,0.701754385964912,"1970s",70.1754385964912
"686","GHA","eye",-0.566666,10.95,1978,189,106,0.560846560846561,"1970s",56.0846560846561
"687","GHA","eye",-0.56666,10.95,1976,724,207,0.285911602209945,"1970s",28.5911602209945
"688","GHA","eye",-0.56666,10.95,1981,736,138,0.1875,"1980s",18.75
"689","GHA","eye",-0.237971,11.059609,1978,4250,795,0.187058823529412,"1970s",18.7058823529412
"690","GHA","nod",-1.786557,5.966704,1996,28,2,0.0714285714285714,"1990s",7.14285714285714
"691","GHA","nod",-1.786557,5.966704,2009,50,6,0.12,"2000s",12
"692","GHA","nod",-1.766292,5.7888,2009,30,4,0.133333333333333,"2000s",13.3333333333333
"693","GHA","nod",-1.760145,5.854631,1996,30,12,0.4,"1990s",40
"694","GHA","nod",-1.74341,5.943861,1996,30,18,0.6,"1990s",60
"695","GHA","nod",-1.70439,5.912453,2009,50,25,0.5,"2000s",50
"696","GHA","nod",-1.704386,5.912453,1996,28,21,0.75,"1990s",75
"697","GHA","nod",-1.694869,5.911183,1996,30,21,0.7,"1990s",70
"698","GHA","nod",-1.682813,5.906742,1996,30,7,0.233333333333333,"1990s",23.3333333333333
"699","GHA","nod",-1.653942,5.896907,1996,136,97,0.713235294117647,"1990s",71.3235294117647
"700","GHA","nod",-1.653069,5.842933,1996,30,15,0.5,"1990s",50
"701","GHA","nod",-1.64665,5.908328,2009,32,14,0.4375,"2000s",43.75
"702","GHA","nod",-1.646645,5.908328,1996,51,31,0.607843137254902,"1990s",60.7843137254902
"703","GHA","nod",-1.63582,5.914118,2009,30,4,0.133333333333333,"2000s",13.3333333333333
"704","GHA","nod",-1.635818,5.914118,1996,54,37,0.685185185185185,"1990s",68.5185185185185
"705","GHA","nod",-1.621542,5.913523,1996,61,44,0.721311475409836,"1990s",72.1311475409836
"706","GHA","nod",-1.551744,5.860184,1996,88,64,0.727272727272727,"1990s",72.7272727272727
"707","GHA","nod",-1.548175,5.916894,1996,82,70,0.853658536585366,"1990s",85.3658536585366
"708","GHA","nod",-1.512681,5.89885,1996,74,52,0.702702702702703,"1990s",70.2702702702703
"709","GHA","nod",-0.237971,11.059609,1978,850,204,0.24,"1970s",24
"710","GHA","skin",-2.8166666,5.8166667,1994,2038,620,0.304219823356232,"1990s",30.4219823356232
"711","GHA","ss",-2.203205,8.238544,2010,63,27,0.428571428571429,"2010s",42.8571428571429
"712","GHA","ss",-2.058058,8.096251,2010,82,14,0.170731707317073,"2010s",17.0731707317073
"713","GHA","ss",-2.033788,8.137654,2010,126,17,0.134920634920635,"2010s",13.4920634920635
"714","GHA","ss",-1.786557,5.966704,2009,50,19,0.38,"2000s",38
"715","GHA","ss",-1.766292,5.7888,2009,30,3,0.1,"2000s",10
"716","GHA","ss",-1.70439,5.912453,2009,50,26,0.52,"2000s",52
"717","GHA","ss",-1.704386,5.912453,1996,283,134,0.473498233215548,"1990s",47.3498233215548
"718","GHA","ss",-1.653942,5.896907,1996,106,96,0.905660377358491,"1990s",90.5660377358491
"719","GHA","ss",-1.64665,5.908328,2009,32,16,0.5,"2000s",50
"720","GHA","ss",-1.646645,5.908328,1996,27,23,0.851851851851852,"1990s",85.1851851851852
"721","GHA","ss",-1.63582,5.914118,2009,30,6,0.2,"2000s",20
"722","GHA","ss",-1.635818,5.914118,1996,26,24,0.923076923076923,"1990s",92.3076923076923
"723","GHA","ss",-1.621542,5.913523,1996,38,35,0.921052631578947,"1990s",92.1052631578947
"724","GHA","ss",-1.551744,5.860184,1996,66,59,0.893939393939394,"1990s",89.3939393939394
"725","GHA","ss",-1.548175,5.916894,1996,58,49,0.844827586206897,"1990s",84.4827586206897
"726","GHA","ss",-1.512681,5.89885,1996,53,48,0.905660377358491,"1990s",90.5660377358491
"727","GHA","ss",-1.059636,8.001073,2010,85,5,0.0588235294117647,"2010s",5.88235294117647
"728","GHA","ss",-1.001102,8.010115,2010,129,1,0.00775193798449612,"2010s",0.775193798449612
"729","GHA","ss",-0.988253,8.022489,2010,64,8,0.125,"2010s",12.5
"730","GHA","ss",-0.970169,8.008211,2010,34,9,0.264705882352941,"2010s",26.4705882352941
"731","GHA","ss",-0.237971,11.059609,1978,850,350,0.411764705882353,"1970s",41.1764705882353
"732","GHA","ss",-0.135454,8.323252,2010,158,26,0.164556962025316,"2010s",16.4556962025316
"733","GHA","ss",-0.121177,8.293271,2010,107,50,0.467289719626168,"2010s",46.7289719626168
"734","GHA","ss",-0.121177,8.308975,2010,108,50,0.462962962962963,"2010s",46.2962962962963
"735","GIN","ss",-12.95,10.933501,1987,127,110,0.866141732283465,"1980s",86.6141732283465
"736","GIN","ss",-12.852931,9.463624,1987,181,158,0.87292817679558,"1980s",87.292817679558
"737","GIN","ss",-12.349999,10.66666,1987,53,47,0.886792452830189,"1980s",88.6792452830189
"738","GIN","ss",-10.741411,10.776029,1987,58,42,0.724137931034483,"1980s",72.4137931034483
"739","GIN","ss",-10.646792,9.553502,1987,61,32,0.524590163934426,"1980s",52.4590163934426
"740","GIN","ss",-10.43183,10.885497,1987,72,47,0.652777777777778,"1980s",65.2777777777778
"741","GIN","ss",-10.1325,10.152161,1987,125,104,0.832,"1980s",83.2
"742","GIN","ss",-9.774632,10.466244,1987,110,82,0.745454545454545,"1980s",74.5454545454545
"743","GIN","ss",-9.75,10.650253,1987,102,34,0.333333333333333,"1980s",33.3333333333333
"744","GIN","ss",-9.664205,10.682035,1987,42,28,0.666666666666667,"1980s",66.6666666666667
"745","GIN","ss",-9.378211,9.886546,1987,80,70,0.875,"1980s",87.5
"746","GIN","ss",-9.364353,10.17876,1987,96,92,0.958333333333333,"1980s",95.8333333333333
"747","GIN","ss",-9.3134,9.805757,1987,87,57,0.655172413793103,"1980s",65.5172413793103
"748","GIN","ss",-9.309122,9.876533,1987,64,45,0.703125,"1980s",70.3125
"749","GIN","ss",-9.295764,9.178108,1987,423,227,0.536643026004728,"1980s",53.6643026004728
"750","GIN","ss",-9.149914,9.616921,1987,99,60,0.606060606060606,"1980s",60.6060606060606
"751","GIN","ss",-9.092678,9.671782,1987,109,51,0.467889908256881,"1980s",46.7889908256881
"752","GIN","ss",-8.845515,8.591651,1987,254,206,0.811023622047244,"1980s",81.1023622047244
"753","GIN","ss",-7.883333,9.3333,1987,100,31,0.31,"1980s",31
"754","GNQ","eye",8.442186,3.435676,1987,44,0,0,"1980s",0
"755","GNQ","eye",8.454083,3.454712,1987,83,0,0,"1980s",0
"756","GNQ","eye",8.575437,3.407519,1987,363,5,0.0137741046831956,"1980s",1.37741046831956
"757","GNQ","eye",8.583368,3.263165,1987,154,2,0.012987012987013,"1980s",1.2987012987013
"758","GNQ","eye",8.61906,3.597083,1987,155,1,0.00645161290322581,"1980s",0.645161290322581
"759","GNQ","eye",8.626198,3.465419,1987,79,0,0,"1980s",0
"760","GNQ","eye",8.630957,3.440831,1987,96,0,0,"1980s",0
"761","GNQ","eye",8.744378,3.333359,1987,145,2,0.0137931034482759,"1980s",1.37931034482759
"762","GNQ","eye",8.747496,3.620267,1999,11740,398,0.0339011925042589,"1990s",3.39011925042589
"763","GNQ","eye",8.750327,3.447573,1987,158,2,0.0126582278481013,"1980s",1.26582278481013
"764","GNQ","eye",8.758655,3.389277,1987,129,0,0,"1980s",0
"765","GNQ","eye",8.805847,3.720815,1987,183,0,0,"1980s",0
"766","GNQ","eye",8.809813,3.523716,1987,161,1,0.0062111801242236,"1980s",0.62111801242236
"767","GNQ","eye",8.908561,3.721608,1987,49,0,0,"1980s",0
"768","GNQ","nod",8.442186,3.435676,1987,44,10,0.227272727272727,"1980s",22.7272727272727
"769","GNQ","nod",8.454083,3.454712,1987,83,21,0.253012048192771,"1980s",25.3012048192771
"770","GNQ","nod",8.575437,3.407519,1987,363,105,0.289256198347107,"1980s",28.9256198347107
"771","GNQ","nod",8.583368,3.263165,1987,154,52,0.337662337662338,"1980s",33.7662337662338
"772","GNQ","nod",8.61906,3.597083,1987,155,69,0.445161290322581,"1980s",44.5161290322581
"773","GNQ","nod",8.626198,3.465419,1987,79,14,0.177215189873418,"1980s",17.7215189873418
"774","GNQ","nod",8.630957,3.440831,1987,96,33,0.34375,"1980s",34.375
"775","GNQ","nod",8.744378,3.333359,1987,145,57,0.393103448275862,"1980s",39.3103448275862
"776","GNQ","nod",8.750327,3.447573,1987,158,61,0.386075949367089,"1980s",38.6075949367089
"777","GNQ","nod",8.758655,3.389277,1987,129,13,0.10077519379845,"1980s",10.077519379845
"778","GNQ","nod",8.805847,3.720815,1987,183,81,0.442622950819672,"1980s",44.2622950819672
"779","GNQ","nod",8.809813,3.523716,1987,161,24,0.149068322981366,"1980s",14.9068322981366
"780","GNQ","nod",8.908561,3.721608,1987,49,19,0.387755102040816,"1980s",38.7755102040816
"781","GNQ","skin",8.442186,3.435676,1987,88,37,0.420454545454545,"1980s",42.0454545454545
"782","GNQ","skin",8.454083,3.454712,1987,166,63,0.379518072289157,"1980s",37.9518072289157
"783","GNQ","skin",8.575437,3.407519,1987,726,191,0.263085399449036,"1980s",26.3085399449036
"784","GNQ","skin",8.583368,3.263165,1987,308,99,0.321428571428571,"1980s",32.1428571428571
"785","GNQ","skin",8.61906,3.597083,1987,310,129,0.416129032258065,"1980s",41.6129032258065
"786","GNQ","skin",8.626198,3.465419,1987,158,73,0.462025316455696,"1980s",46.2025316455696
"787","GNQ","skin",8.630957,3.440831,1987,192,104,0.541666666666667,"1980s",54.1666666666667
"788","GNQ","skin",8.744378,3.333359,1987,290,131,0.451724137931034,"1980s",45.1724137931035
"789","GNQ","skin",8.750327,3.447573,1987,316,138,0.436708860759494,"1980s",43.6708860759494
"790","GNQ","skin",8.758655,3.389277,1987,258,53,0.205426356589147,"1980s",20.5426356589147
"791","GNQ","skin",8.805847,3.720815,1987,366,105,0.286885245901639,"1980s",28.6885245901639
"792","GNQ","skin",8.809813,3.523716,1987,322,82,0.254658385093168,"1980s",25.4658385093168
"793","GNQ","skin",8.908561,3.721608,1987,98,67,0.683673469387755,"1980s",68.3673469387755
"794","GNQ","ss",8.442186,3.435676,1987,88,65,0.738636363636364,"1980s",73.8636363636364
"795","GNQ","ss",8.4503,3.4433,1989,44,34,0.772727272727273,"1980s",77.2727272727273
"796","GNQ","ss",8.4503,3.4433,1998,22,15,0.681818181818182,"1990s",68.1818181818182
"797","GNQ","ss",8.454083,3.454712,1987,166,116,0.698795180722892,"1980s",69.8795180722892
"798","GNQ","ss",8.4856,3.4653,1989,75,53,0.706666666666667,"1980s",70.6666666666667
"799","GNQ","ss",8.4856,3.4653,1998,42,23,0.547619047619048,"1990s",54.7619047619048
"800","GNQ","ss",8.5741,3.4021,1989,364,266,0.730769230769231,"1980s",73.0769230769231
"801","GNQ","ss",8.5741,3.4021,1998,291,81,0.278350515463918,"1990s",27.8350515463918
"802","GNQ","ss",8.583368,3.263165,1987,308,269,0.873376623376623,"1980s",87.3376623376623
"803","GNQ","ss",8.5845,3.2549,1989,154,114,0.74025974025974,"1980s",74.025974025974
"804","GNQ","ss",8.5845,3.2549,1998,124,58,0.467741935483871,"1990s",46.7741935483871
"805","GNQ","ss",8.61906,3.597083,1987,310,258,0.832258064516129,"1980s",83.2258064516129
"806","GNQ","ss",8.6238,3.5945,1989,154,131,0.850649350649351,"1980s",85.0649350649351
"807","GNQ","ss",8.6238,3.5945,1998,143,43,0.300699300699301,"1990s",30.0699300699301
"808","GNQ","ss",8.626198,3.465419,1987,158,114,0.721518987341772,"1980s",72.1518987341772
"809","GNQ","ss",8.6275,3.4554,1989,79,58,0.734177215189873,"1980s",73.4177215189873
"810","GNQ","ss",8.6275,3.4554,1998,34,14,0.411764705882353,"1990s",41.1764705882353
"811","GNQ","ss",8.6297,3.4381,1989,95,71,0.747368421052632,"1980s",74.7368421052632
"812","GNQ","ss",8.6297,3.4381,1998,88,60,0.681818181818182,"1990s",68.1818181818182
"813","GNQ","ss",8.630957,3.440831,1987,192,156,0.8125,"1980s",81.25
"814","GNQ","ss",8.7427,3.3204,1989,144,103,0.715277777777778,"1980s",71.5277777777778
"815","GNQ","ss",8.7427,3.3204,1998,101,39,0.386138613861386,"1990s",38.6138613861386
"816","GNQ","ss",8.744378,3.333359,1987,290,231,0.796551724137931,"1980s",79.6551724137931
"817","GNQ","ss",8.749,3.4364,1989,145,104,0.717241379310345,"1980s",71.7241379310345
"818","GNQ","ss",8.749,3.4364,1998,40,5,0.125,"1990s",12.5
"819","GNQ","ss",8.750327,3.447573,1987,316,224,0.708860759493671,"1980s",70.8860759493671
"820","GNQ","ss",8.758655,3.389277,1987,258,134,0.51937984496124,"1980s",51.937984496124
"821","GNQ","ss",8.7628,3.3849,1989,125,69,0.552,"1980s",55.2
"822","GNQ","ss",8.7628,3.3849,1998,82,53,0.646341463414634,"1990s",64.6341463414634
"823","GNQ","ss",8.7901,3.4725,1989,162,138,0.851851851851852,"1980s",85.1851851851852
"824","GNQ","ss",8.7901,3.4725,1998,68,20,0.294117647058824,"1990s",29.4117647058824
"825","GNQ","ss",8.805847,3.720815,1987,366,279,0.762295081967213,"1980s",76.2295081967213
"826","GNQ","ss",8.809813,3.523716,1987,322,275,0.854037267080745,"1980s",85.4037267080745
"827","GNQ","ss",8.8119,3.7326,1989,182,142,0.78021978021978,"1980s",78.021978021978
"828","GNQ","ss",8.8119,3.7326,1998,47,20,0.425531914893617,"1990s",42.5531914893617
"829","GNQ","ss",8.908561,3.721608,1987,98,65,0.663265306122449,"1980s",66.3265306122449
"830","LBR","eye",-9.781877,6.142617,1988,11071,1951,0.176226176497155,"1980s",17.6226176497155
"831","LBR","nod",-10.361666,8.156111,1980,295,151,0.511864406779661,"1980s",51.1864406779661
"832","LBR","ss",-10.416667,6.33333,1980,1163,939,0.807394668959587,"1980s",80.7394668959587
"833","LBR","ss",-10.416667,6.33333,1986,580,346,0.596551724137931,"1980s",59.6551724137931
"834","LBR","ss",-10.361666,8.156111,1980,295,219,0.742372881355932,"1980s",74.2372881355932
"835","LBR","ss",-9.781877,6.142617,1987,3243,1540,0.474868948504471,"1980s",47.4868948504471
"836","LBR","ss",-9.781877,6.142617,1988,2329,1698,0.729068269643624,"1980s",72.9068269643624
"837","LBR","ss",-9.781877,6.142617,1989,888,364,0.40990990990991,"1980s",40.990990990991
"838","MLI","sero",-11.4166,12.0833,1976,106,92,0.867924528301887,"1970s",86.7924528301887
"839","MLI","sero",-10.849686,13.759232,1976,106,92,0.867924528301887,"1970s",86.7924528301887
"840","MLI","ss",-11.4166,12.0833,1977,138,109,0.789855072463768,"1970s",78.9855072463768
"841","MLI","ss",-8.041576,12.973933,1987,143,48,0.335664335664336,"1980s",33.5664335664336
"842","MLI","ss",-7.957498,12.615894,1982,143,121,0.846153846153846,"1980s",84.6153846153846
"843","MLI","ss",-7.7877777,12.8325,1987,228,153,0.671052631578947,"1980s",67.1052631578947
"844","MLI","ss",-7.774271,12.611057,1987,197,88,0.446700507614213,"1980s",44.6700507614213
"845","MLI","ss",-7.766753,12.800083,1987,61,45,0.737704918032787,"1980s",73.7704918032787
"846","MLI","ss",-7.758611,12.791944,1987,47,33,0.702127659574468,"1980s",70.2127659574468
"847","MLI","ss",-7.753514,12.733851,1987,346,216,0.624277456647399,"1980s",62.4277456647399
"848","MLI","ss",-7.745337,12.673474,1987,143,22,0.153846153846154,"1980s",15.3846153846154
"849","MLI","ss",-7.73999,12.881666,1987,148,51,0.344594594594595,"1980s",34.4594594594595
"850","MLI","ss",-7.733419,12.450251,1987,151,47,0.311258278145695,"1980s",31.1258278145695
"851","MLI","ss",-7.733247,12.850167,1987,190,132,0.694736842105263,"1980s",69.4736842105263
"852","MLI","ss",-7.731221,12.697868,1987,237,129,0.544303797468354,"1980s",54.4303797468354
"853","MLI","ss",-7.726666,12.7463889,1987,215,142,0.66046511627907,"1980s",66.046511627907
"854","MLI","ss",-7.719247,12.757484,1987,904,324,0.358407079646018,"1980s",35.8407079646018
"855","MLI","ss",-7.716667,12.633751,1987,213,24,0.112676056338028,"1980s",11.2676056338028
"856","MLI","ss",-7.710257,12.709967,1987,179,70,0.391061452513966,"1980s",39.1061452513966
"857","MLI","ss",-7.7019443,12.6791667,1987,112,20,0.178571428571429,"1980s",17.8571428571429
"858","MLI","ss",-7.697777,12.89,1987,84,34,0.404761904761905,"1980s",40.4761904761905
"859","MLI","ss",-7.6958332,12.7791667,1987,34,25,0.735294117647059,"1980s",73.5294117647059
"860","MLI","ss",-7.656388,12.775555,1987,244,90,0.368852459016393,"1980s",36.8852459016393
"861","MLI","ss",-7.483247,11.950252,1987,30,15,0.5,"1980s",50
"862","MLI","ss",-7.4,12.600251,1987,54,32,0.592592592592593,"1980s",59.2592592592593
"863","MLI","ss",-7.366581,12.800334,1987,165,56,0.339393939393939,"1980s",33.9393939393939
"864","MLI","ss",-7.299999,13.16666,1976,123,4,0.032520325203252,"1970s",3.2520325203252
"865","MLI","ss",-6.966666,11.766835,1987,196,53,0.270408163265306,"1980s",27.0408163265306
"866","MLI","ss",-6.916666,12.25,1987,209,26,0.124401913875598,"1980s",12.4401913875598
"867","MLI","ss",-6.500086,13.283583,1987,371,156,0.420485175202156,"1980s",42.0485175202156
"868","MLI","ss",-6.483333,11.26666,1976,175,32,0.182857142857143,"1970s",18.2857142857143
"869","MLI","ss",-6.333419,12.750334,1987,210,53,0.252380952380952,"1980s",25.2380952380952
"870","MLI","ss",-6.19999,11.216666,1976,85,34,0.4,"1970s",40
"871","MLI","ss",-6.171596,13.495574,1987,228,75,0.328947368421053,"1980s",32.8947368421053
"872","MLI","ss",-5.7222,11.2544,1976,481,172,0.357588357588358,"1970s",35.7588357588358
"873","MLI","ss",-5.56666,11.266666,1976,254,28,0.110236220472441,"1970s",11.0236220472441
"874","MLI","ss",-5.5499999,11.216666,1976,98,20,0.204081632653061,"1970s",20.4081632653061
"875","MLI","ss",-5.483247,13.700166,1987,157,19,0.121019108280255,"1980s",12.1019108280255
"876","MLI","ss",-5.16666,13.2,1976,218,11,0.0504587155963303,"1970s",5.04587155963303
"877","MWI","eye",35.095381,-16.071711,1984,10262,879,0.0856558175794192,"1980s",8.56558175794192
"878","MWI","ss",35.095381,-16.071711,1984,23373,3647,0.156034740940401,"1980s",15.6034740940401
"879","NGA","eye",3.2333,7.867007,2002,144,0,0,"2000s",0
"880","NGA","eye",3.258546,6.536315,2002,144,22,0.152777777777778,"2000s",15.2777777777778
"881","NGA","eye",3.29241,7.06991,2002,148,11,0.0743243243243243,"2000s",7.43243243243243
"882","NGA","eye",3.297835,6.60155,2002,182,10,0.0549450549450549,"2000s",5.49450549450549
"883","NGA","eye",3.369706,8.037999,2002,144,0,0,"2000s",0
"884","NGA","eye",3.428801,7.539946,2008,144,4,0.0277777777777778,"2000s",2.77777777777778
"885","NGA","eye",3.450172,7.700085,2002,160,9,0.05625,"2000s",5.625
"886","NGA","eye",3.516495,7.767092,2002,164,14,0.0853658536585366,"2000s",8.53658536585366
"887","NGA","eye",3.833419,7.800085,2002,142,0,0,"2000s",0
"888","NGA","eye",4.216581,7.25017,2002,144,8,0.0555555555555556,"2000s",5.55555555555556
"889","NGA","eye",4.247938,8.128965,2002,170,0,0,"2000s",0
"890","NGA","eye",4.442081,7.731614,2002,180,9,0.05,"2000s",5
"891","NGA","eye",4.492121,6.602072,2002,142,0,0,"2000s",0
"892","NGA","eye",4.557395,8.594006,1982,4036,148,0.0366699702675917,"1980s",3.66699702675917
"893","NGA","eye",4.7514358,5.7587002,1999,1956,138,0.0705521472392638,"1990s",7.05521472392638
"894","NGA","eye",4.93151,7.065651,2002,122,0,0,"2000s",0
"895","NGA","eye",5.184058,7.250276,2002,182,0,0,"2000s",0
"896","NGA","eye",5.373044,7.260137,2002,140,0,0,"2000s",0
"897","NGA","eye",5.431151,7.454369,2002,170,0,0,"2000s",0
"898","NGA","eye",5.437505,7.452008,2002,150,4,0.0266666666666667,"2000s",2.66666666666667
"899","NGA","eye",5.8996,6.7009,2008,258,2,0.00775193798449612,"2000s",0.775193798449612
"900","NGA","eye",6.521,7.028,2008,266,0,0,"2000s",0
